xQuery - Property Name,propId,leaseId,specialId,specialName,timestamp,status,xQuery - Related Special,xQuery - Related Lease,Related Lease,Related Special,owner,primaryKey,chargeTiming,chargeTimingId,Date Created,Date Modified,Last Modified By,Lease - Property Name,leaseIntervalId,Link ID#,Link Owner,Special - Gift Card Amount,Special - Property Name,specialAmount,typeId,typeName
0,"641,240",13363746,12008757,No Signing Fees!,"1,661,760,018",Available,149,,,,gmh,13363746-16784036-12008757,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,784,036",7843,JT Bailey <62477437.bhmt>,,,-$25,1,Standard
0,"641,240",13363746,12009031,Pick Your Perk!,"1,661,760,018",Available,,,,,gmh,13363746-16784036-12009031,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,784,036",7844,JT Bailey <62477437.bhmt>,,,-$83,1,Standard
0,"641,240",13363746,12008860,Short Term Leases Available!,"1,661,760,018",Available,1226,,,,gmh,13363746-16784036-12008860,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,784,036",7845,JT Bailey <62477437.bhmt>,,,$0,2,Gift Incentive
0,"641,240",13364713,12009032,Pick Your Perk!,"1,661,760,018",Available,,,,,gmh,13364713-16794113-12009032,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,794,113",7849,JT Bailey <62477437.bhmt>,,,-$83,1,Standard
0,"641,240",13364713,12008757,No Signing Fees!,"1,661,760,018",Available,149,,,,gmh,13364713-16794113-12008757,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,794,113",7850,JT Bailey <62477437.bhmt>,,,-$25,1,Standard
0,"641,240",13364713,12008860,Short Term Leases Available!,"1,661,760,018",Available,1226,,,,gmh,13364713-16794113-12008860,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,794,113",7851,JT Bailey <62477437.bhmt>,,,$0,2,Gift Incentive
0,"641,240",13364785,12008757,No Signing Fees!,"1,661,760,018",Available,149,,,,gmh,13364785-16794505-12008757,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,794,505",7855,JT Bailey <62477437.bhmt>,,,-$25,1,Standard
0,"641,240",13364785,12009028,Pick Your Perk!,"1,661,760,018",Available,,,,,gmh,13364785-16794505-12009028,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,794,505",7856,JT Bailey <62477437.bhmt>,,,-$41,1,Standard
0,"641,240",13364785,12008860,Short Term Leases Available!,"1,661,760,018",Available,1226,,,,gmh,13364785-16794505-12008860,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,794,505",7857,JT Bailey <62477437.bhmt>,,,$0,2,Gift Incentive
0,"641,240",13364786,12009032,Pick Your Perk!,"1,661,760,018",Available,,,,,gmh,13364786-16794506-12009032,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,794,506",7858,JT Bailey <62477437.bhmt>,,,-$83,1,Standard
0,"641,240",13364786,12008757,No Signing Fees!,"1,661,760,018",Available,149,,,,gmh,13364786-16794506-12008757,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,794,506",7859,JT Bailey <62477437.bhmt>,,,-$25,1,Standard
0,"641,240",13364786,12008860,Short Term Leases Available!,"1,661,760,018",Available,1226,,,,gmh,13364786-16794506-12008860,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,794,506",7860,JT Bailey <62477437.bhmt>,,,$0,2,Gift Incentive
0,"641,240",13365495,12008757,No Signing Fees!,"1,661,760,018",Available,149,,,,gmh,13365495-16801508-12008757,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,801,508",7876,JT Bailey <62477437.bhmt>,,,-$25,1,Standard
0,"641,240",13365495,12009032,Pick Your Perk!,"1,661,760,018",Available,,,,,gmh,13365495-16801508-12009032,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,801,508",7877,JT Bailey <62477437.bhmt>,,,-$83,1,Standard
0,"641,240",13365495,12008860,Short Term Leases Available!,"1,661,760,018",Available,1226,,,,gmh,13365495-16801508-12008860,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,801,508",7878,JT Bailey <62477437.bhmt>,,,$0,2,Gift Incentive
0,"641,240",13365532,12008757,No Signing Fees!,"1,661,760,018",Available,149,,,,gmh,13365532-16801912-12008757,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,801,912",7879,JT Bailey <62477437.bhmt>,,,-$25,1,Standard
0,"641,240",13365532,12008860,Short Term Leases Available!,"1,661,760,018",Available,1226,,,,gmh,13365532-16801912-12008860,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,801,912",7880,JT Bailey <62477437.bhmt>,,,$0,2,Gift Incentive
0,"641,240",13365748,12008757,No Signing Fees!,"1,661,760,018",Available,149,,,,gmh,13365748-16803575-12008757,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,803,575",7884,JT Bailey <62477437.bhmt>,,,-$25,1,Standard
0,"641,240",13365748,12009034,Pick Your Perk!,"1,661,760,018",Available,,,,,gmh,13365748-16803575-12009034,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,803,575",7885,JT Bailey <62477437.bhmt>,,,-$83,1,Standard
0,"641,240",13365748,12008860,Short Term Leases Available!,"1,661,760,018",Available,1226,,,,gmh,13365748-16803575-12008860,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,803,575",7886,JT Bailey <62477437.bhmt>,,,$0,2,Gift Incentive
0,"641,240",13366159,12008757,No Signing Fees!,"1,661,760,018",Available,149,,,,gmh,13366159-16799054-12008757,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,799,054",7887,JT Bailey <62477437.bhmt>,,,-$25,1,Standard
0,"641,240",13366159,12008860,Short Term Leases Available!,"1,661,760,018",Available,1226,,,,gmh,13366159-16799054-12008860,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,799,054",7888,JT Bailey <62477437.bhmt>,,,$0,2,Gift Incentive
0,"641,240",13366549,12008757,No Signing Fees!,"1,661,760,018",Available,149,,,,gmh,13366549-16807853-12008757,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,807,853",7889,JT Bailey <62477437.bhmt>,,,-$25,1,Standard
0,"641,240",13366549,12009034,Pick Your Perk!,"1,661,760,018",Available,,,,,gmh,13366549-16807853-12009034,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,807,853",7890,JT Bailey <62477437.bhmt>,,,-$83,1,Standard
0,"641,240",13366549,12008860,Short Term Leases Available!,"1,661,760,018",Available,1226,,,,gmh,13366549-16807853-12008860,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,807,853",7891,JT Bailey <62477437.bhmt>,,,$0,2,Gift Incentive
0,"641,240",13366598,12008860,Short Term Leases Available!,"1,661,760,018",Available,1226,,,,gmh,13366598-16808167-12008860,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,808,167",7892,JT Bailey <62477437.bhmt>,,,$0,2,Gift Incentive
0,"641,240",13366663,12009034,Pick Your Perk!,"1,661,760,018",Available,,,,,gmh,13366663-16808468-12009034,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,808,468",7893,JT Bailey <62477437.bhmt>,,,-$83,1,Standard
0,"641,240",13366663,12008757,No Signing Fees!,"1,661,760,018",Available,149,,,,gmh,13366663-16808468-12008757,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,808,468",7894,JT Bailey <62477437.bhmt>,,,-$25,1,Standard
0,"641,240",13366663,12008860,Short Term Leases Available!,"1,661,760,018",Available,1226,,,,gmh,13366663-16808468-12008860,,,08-22-2022 03:49 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,808,468",7895,JT Bailey <62477437.bhmt>,,,$0,2,Gift Incentive
908,"739,084",13315098,12008811,$150 Waived Fees!,"1,661,760,018",Available,162,,"15,713",162,gmh,13315098-16500030-12008811,,,03-30-2022 01:08 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Campustown 908 S. 1st,"16,500,030",2786,JT Bailey <62477437.bhmt>,$0,Campustown 908 S. 1st,-$50,1,Standard
908,"739,084",13315098,12008979,22/23 $500 Gift Card!,"1,661,760,018",Available,1203,,"15,713",1203,gmh,13315098-16500030-12008979,,,03-30-2022 01:08 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Campustown 908 S. 1st,"16,500,030",2787,JT Bailey <62477437.bhmt>,$500,Campustown 908 S. 1st,$500,2,Gift Incentive
908,"739,084",13315453,12008811,$150 Waived Fees!,"1,661,760,018",Available,162,,"15,715",162,gmh,13315453-16502409-12008811,,,03-30-2022 01:08 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Campustown 908 S. 1st,"16,502,409",2788,JT Bailey <62477437.bhmt>,$0,Campustown 908 S. 1st,-$50,1,Standard
908,"739,084",13315453,12008815,22/23 $500 Gift Card!!,"1,661,760,018",Available,163,,"15,715",163,gmh,13315453-16502409-12008815,,,03-30-2022 01:08 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Campustown 908 S. 1st,"16,502,409",2789,JT Bailey <62477437.bhmt>,$500,Campustown 908 S. 1st,$500,2,Gift Incentive
908,"739,084",13315454,12008811,$150 Waived Fees!,"1,661,760,018",Available,162,,"15,714",162,gmh,13315454-16502410-12008811,,,03-30-2022 01:08 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Campustown 908 S. 1st,"16,502,410",2790,JT Bailey <62477437.bhmt>,$0,Campustown 908 S. 1st,-$50,1,Standard
908,"739,084",13315454,12008815,22/23 $500 Gift Card!!,"1,661,760,018",Available,163,,"15,714",163,gmh,13315454-16502410-12008815,,,03-30-2022 01:08 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Campustown 908 S. 1st,"16,502,410",2791,JT Bailey <62477437.bhmt>,$500,Campustown 908 S. 1st,$500,2,Gift Incentive
1008,"739,076",13312358,12008804,$150 Waived Fees!,"1,661,760,018",Available,165,,"14,781",165,gmh,13312358-16481966-12008804,,,03-30-2022 01:08 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Campustown 1008 S. 4th,"16,481,966",2962,JT Bailey <62477437.bhmt>,$0,Campustown 1008 S. 4th,-$50,1,Standard
1008,"739,076",13312358,12008992,22/23 Group 7,"1,661,760,018",Available,1196,,"14,781",1196,gmh,13312358-16481966-12008992,,,03-30-2022 01:08 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Campustown 1008 S. 4th,"16,481,966",2963,JT Bailey <62477437.bhmt>,$500,Campustown 1008 S. 4th,$500,2,Gift Incentive
1008,"739,076",13312358,12009006,22/23 $500 Gift Card!,"1,661,760,018",Available,1199,,"14,781",1199,gmh,13312358-16481966-12009006,,,03-30-2022 01:08 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Campustown 1008 S. 4th,"16,481,966",2964,JT Bailey <62477437.bhmt>,$500,Campustown 1008 S. 4th,$500,2,Gift Incentive
1008,"739,076",13312358,12008805,Now Offering Group Discounts when 10+ leases are signed.,"1,661,760,018",Available,166,,"14,781",166,gmh,13312358-16481966-12008805,,,03-30-2022 01:08 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Campustown 1008 S. 4th,"16,481,966",2965,JT Bailey <62477437.bhmt>,$250,Campustown 1008 S. 4th,$0,2,Gift Incentive
1008,"739,076",13312547,12008804,$150 Waived Fees!,"1,661,760,018",Available,165,,"14,907",165,gmh,13312547-16482731-12008804,,,03-30-2022 01:08 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Campustown 1008 S. 4th,"16,482,731",3017,JT Bailey <62477437.bhmt>,$0,Campustown 1008 S. 4th,-$50,1,Standard
1008,"739,076",13312547,12008805,Now Offering Group Discounts when 10+ leases are signed.,"1,661,760,018",Available,166,,"14,907",166,gmh,13312547-16482731-12008805,,,03-30-2022 01:08 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Campustown 1008 S. 4th,"16,482,731",3018,JT Bailey <62477437.bhmt>,$250,Campustown 1008 S. 4th,$0,2,Gift Incentive
1008,"739,076",13312547,12009006,22/23 $500 Gift Card!,"1,661,760,018",Available,1199,,"14,907",1199,gmh,13312547-16482731-12009006,,,03-30-2022 01:08 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Campustown 1008 S. 4th,"16,482,731",3019,JT Bailey <62477437.bhmt>,$500,Campustown 1008 S. 4th,$500,2,Gift Incentive
0,"535,270",13328823,12008831,No Signing Fees!,"1,661,760,018",Available,216,,"18,078",216,gmh,13328823-16571162-12008831,,,03-31-2022 12:43 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,The Academy Chorro,"16,571,162",4354,JT Bailey <62477437.bhmt>,$0,The Academy Chorro,-$25,1,Standard
0,"641,240",13323442,12008757,No Signing Fees!,"1,661,760,018",Available,149,,"18,442",149,gmh,13323442-16545434-12008757,,,03-31-2022 12:43 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Academy 65,"16,545,434",4414,JT Bailey <62477437.bhmt>,$0,Academy 65,-$25,1,Standard
0,"641,240",13323442,12008872,Mini Fridge & Electric Scooter!,"1,661,760,018",Available,,,"18,442",,gmh,13323442-16545434-12008872,,,03-31-2022 12:43 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Academy 65,"16,545,434",4415,JT Bailey <62477437.bhmt>,,,$400,2,Gift Incentive
0,"641,240",13323442,12008883,$150 Gift Card TODAY ONLY!,"1,661,760,018",Available,,,"18,442",,gmh,13323442-16545434-12008883,,,03-31-2022 12:43 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Academy 65,"16,545,434",4416,JT Bailey <62477437.bhmt>,,,$150,2,Gift Incentive
0,"641,240",13324373,12008757,No Signing Fees!,"1,661,760,018",Available,149,,"18,525",149,gmh,13324373-16550732-12008757,,,03-31-2022 12:43 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Academy 65,"16,550,732",4417,JT Bailey <62477437.bhmt>,$0,Academy 65,-$25,1,Standard
0,"641,240",13324373,12008872,Mini Fridge & Electric Scooter!,"1,661,760,018",Available,,,"18,525",,gmh,13324373-16550732-12008872,,,03-31-2022 12:43 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Academy 65,"16,550,732",4418,JT Bailey <62477437.bhmt>,,,$400,2,Gift Incentive
0,"641,240",13324373,12008883,$150 Gift Card TODAY ONLY!,"1,661,760,018",Available,,,"18,525",,gmh,13324373-16550732-12008883,,,03-31-2022 12:43 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Academy 65,"16,550,732",4419,JT Bailey <62477437.bhmt>,,,$150,2,Gift Incentive
0,"641,240",13329798,12008757,No Signing Fees!,"1,661,760,018",Available,149,,"18,524",149,gmh,13329798-16560571-12008757,,,03-31-2022 12:43 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Academy 65,"16,560,571",4423,JT Bailey <62477437.bhmt>,$0,Academy 65,-$25,1,Standard
0,"641,240",13329798,12008883,$150 Gift Card TODAY ONLY!,"1,661,760,018",Available,,,"18,524",,gmh,13329798-16560571-12008883,,,03-31-2022 12:43 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Academy 65,"16,560,571",4424,JT Bailey <62477437.bhmt>,,,$150,2,Gift Incentive
0,"641,240",13329798,12008872,Mini Fridge & Electric Scooter!,"1,661,760,018",Available,,,"18,524",,gmh,13329798-16560571-12008872,,,03-31-2022 12:43 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Academy 65,"16,560,571",4425,JT Bailey <62477437.bhmt>,,,$400,2,Gift Incentive
0,"641,240",13330574,12008757,No Signing Fees!,"1,661,760,018",Available,149,"37,656","18,680",149,gmh,13330574-16580893-12008757,,,03-31-2022 12:43 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Academy 65,"16,580,893",4426,JT Bailey <62477437.bhmt>,$0,Academy 65,-$25,1,Standard
0,"641,240",13330574,12008872,Mini Fridge & Electric Scooter!,"1,661,760,018",Available,,"37,656","18,680",,gmh,13330574-16580893-12008872,,,03-31-2022 12:43 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Academy 65,"16,580,893",4427,JT Bailey <62477437.bhmt>,,,$400,2,Gift Incentive
0,"641,240",13330574,12008860,Short Term Leases Available!,"1,661,760,018",Available,1226,"37,656","18,680",1226,gmh,13330574-16580893-12008860,,,03-31-2022 12:43 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Academy 65,"16,580,893",4428,JT Bailey <62477437.bhmt>,$0,Academy 65,$0,2,Gift Incentive
0,"641,240",13333800,12008757,No Signing Fees!,"1,661,760,018",Available,149,,"18,924",149,gmh,13333800-16597962-12008757,,,03-31-2022 12:43 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Academy 65,"16,597,962",4432,JT Bailey <62477437.bhmt>,$0,Academy 65,-$25,1,Standard
0,"641,240",13333800,12008872,Mini Fridge & Electric Scooter!,"1,661,760,018",Available,,,"18,924",,gmh,13333800-16597962-12008872,,,03-31-2022 12:43 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Academy 65,"16,597,962",4433,JT Bailey <62477437.bhmt>,,,$400,2,Gift Incentive
0,"641,240",13333800,12008860,Short Term Leases Available!,"1,661,760,018",Available,1226,,"18,924",1226,gmh,13333800-16597962-12008860,,,03-31-2022 12:43 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Academy 65,"16,597,962",4434,JT Bailey <62477437.bhmt>,$0,Academy 65,$0,2,Gift Incentive
0,"641,240",13339534,12008757,No Signing Fees!,"1,661,760,018",Available,149,,"19,516",149,gmh,13339534-16633265-12008757,,,03-31-2022 12:43 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Academy 65,"16,633,265",4460,JT Bailey <62477437.bhmt>,$0,Academy 65,-$25,1,Standard
0,"641,240",13339534,12008860,Short Term Leases Available!,"1,661,760,018",Available,1226,,"19,516",1226,gmh,13339534-16633265-12008860,,,03-31-2022 12:43 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Academy 65,"16,633,265",4461,JT Bailey <62477437.bhmt>,$0,Academy 65,$0,2,Gift Incentive
0,"641,240",13339534,12008970,"$1,000 Gift Card","1,661,760,018",Available,1229,,"19,516",1229,gmh,13339534-16633265-12008970,,,03-31-2022 12:43 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Academy 65,"16,633,265",4462,JT Bailey <62477437.bhmt>,"$1,000",Academy 65,"$1,000",2,Gift Incentive
0,"1,143,679",13337604,12008853,Waived App & Admin Fees!,"1,661,760,018",Available,214,,"19,254",214,gmh,13337604-16622547-12008853,,,03-31-2022 12:43 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Torre,"16,622,547",4535,JT Bailey <62477437.bhmt>,$0,Torre,-$49,1,Standard
0,"1,143,679",13337604,12008910,"Limited Time Offer, $46 Off Per Month!","1,661,760,018",Available,1248,,"19,254",1248,gmh,13337604-16622547-12008910,,,03-31-2022 12:43 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Torre,"16,622,547",4536,JT Bailey <62477437.bhmt>,$0,Torre,-$46,1,Standard
908,"739,084",13322721,12008811,$150 Waived Fees!,"1,661,760,018",Available,162,,"17,702",162,gmh,13322721-16541330-12008811,,,04-01-2022 12:08 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Campustown 908 S. 1st,"16,541,330",5354,JT Bailey <62477437.bhmt>,$0,Campustown 908 S. 1st,-$50,1,Standard
908,"739,084",13339415,12008811,$150 Waived Fees!,"1,661,760,018",Available,162,,"19,407",162,gmh,13339415-16632771-12008811,,,04-01-2022 12:08 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Campustown 908 S. 1st,"16,632,771",5371,JT Bailey <62477437.bhmt>,$0,Campustown 908 S. 1st,-$50,1,Standard
0,"909,419",13337436,12009008,UHomes - $200 Gift Card,"1,661,760,018",Available,1200,,"19,329",1200,gmh,13337436-16620130-12009008,,,04-01-2022 12:08 PM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,Everly on The Loop,"16,620,130",5627,JT Bailey <62477437.bhmt>,$200,Everly on The Loop,$200,2,Gift Incentive
0,"676,055",13340728,12008863,22/23 $300 Gift Card!,"1,661,760,018",Available,1214,,,,gmh,13340728-16639848-12008863,,,04-07-2022 03:00 AM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,639,848",5753,JT Bailey <62477437.bhmt>,,,$300,2,Gift Incentive
0,"676,055",13340728,12008975,22/23 Manager's Special,"1,661,760,018",Available,1219,,,,gmh,13340728-16639848-12008975,,,04-07-2022 03:00 AM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,639,848",5754,JT Bailey <62477437.bhmt>,,,$100,2,Gift Incentive
0,"676,055",13340728,12008861,22/23 $100 Gift Card,"1,661,760,018",Available,1212,,,,gmh,13340728-16639848-12008861,,,04-07-2022 03:00 AM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,639,848",5755,JT Bailey <62477437.bhmt>,,,$100,2,Gift Incentive
0,"676,055",13340728,12008900,22/23 6 Months Free Parking!,"1,661,760,018",Available,1220,,,,gmh,13340728-16639848-12008900,,,04-07-2022 03:00 AM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,639,848",5756,JT Bailey <62477437.bhmt>,,,$330,2,Gift Incentive
0,"676,055",13340728,12008854,22/23 $100 Gift Card,"1,661,760,018",Available,276,,,,gmh,13340728-16639848-12008854,,,04-07-2022 03:00 AM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,639,848",5757,JT Bailey <62477437.bhmt>,,,$100,2,Gift Incentive
0,"676,055",13340728,12008844,22/23 $150 Gift Card!!,"1,661,760,018",Available,182,,,,gmh,13340728-16639848-12008844,,,04-07-2022 03:00 AM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,639,848",5758,JT Bailey <62477437.bhmt>,,,$150,2,Gift Incentive
908,"739,084",13322721,12008979,22/23 $500 Gift Card!,"1,661,760,018",Available,1203,,,,gmh,13322721-16541330-12008979,,,04-09-2022 03:00 AM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,541,330",5869,JT Bailey <62477437.bhmt>,,,$500,2,Gift Incentive
908,"739,084",13339415,12008979,22/23 $500 Gift Card!,"1,661,760,018",Available,1203,,,,gmh,13339415-16632771-12008979,,,04-09-2022 03:00 AM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,632,771",5879,JT Bailey <62477437.bhmt>,,,$500,2,Gift Incentive
0,"641,240",13338860,12008757,No Signing Fees!,"1,661,760,018",Available,149,,,,gmh,13338860-16629338-12008757,,,04-09-2022 03:00 AM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,629,338",5896,JT Bailey <62477437.bhmt>,,,-$25,1,Standard
0,"641,240",13338860,12008970,"$1,000 Gift Card","1,661,760,018",Available,1229,,,,gmh,13338860-16629338-12008970,,,04-09-2022 03:00 AM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,629,338",5897,JT Bailey <62477437.bhmt>,,,"$1,000",2,Gift Incentive
0,"641,240",13338860,12008860,Short Term Leases Available!,"1,661,760,018",Available,1226,,,,gmh,13338860-16629338-12008860,,,04-09-2022 03:00 AM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,629,338",5898,JT Bailey <62477437.bhmt>,,,$0,2,Gift Incentive
908,"739,084",13347143,12008811,$150 Waived Fees!,"1,661,760,018",Available,162,,,,gmh,13347143-16675462-12008811,,,04-20-2022 03:00 AM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,675,462",6499,JT Bailey <62477437.bhmt>,,,-$50,1,Standard
0,"641,240",13349227,12008860,Short Term Leases Available!,"1,661,760,018",Available,1226,,,,gmh,13349227-16683635-12008860,,,05-06-2022 03:00 AM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,683,635",6706,JT Bailey <62477437.bhmt>,,,$0,2,Gift Incentive
0,"641,240",13351669,12008757,No Signing Fees!,"1,661,760,018",Available,149,,,,gmh,13351669-16704132-12008757,,,05-13-2022 03:06 AM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,704,132",6835,JT Bailey <62477437.bhmt>,,,-$25,1,Standard
0,"641,240",13351669,12008970,"$1,000 Gift Card","1,661,760,018",Available,1229,,,,gmh,13351669-16704132-12008970,,,05-13-2022 03:06 AM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,704,132",6836,JT Bailey <62477437.bhmt>,,,"$1,000",2,Gift Incentive
0,"641,240",13351669,12008860,Short Term Leases Available!,"1,661,760,018",Available,1226,,,,gmh,13351669-16704132-12008860,,,05-13-2022 03:06 AM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,704,132",6837,JT Bailey <62477437.bhmt>,,,$0,2,Gift Incentive
0,"641,240",13351356,12009028,Pick Your Perk!,"1,661,760,018",Available,,,,,gmh,13351356-16702381-12009028,,,05-20-2022 03:00 AM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,702,381",6892,JT Bailey <62477437.bhmt>,,,-$41,1,Standard
0,"641,240",13351356,12008757,No Signing Fees!,"1,661,760,018",Available,149,,,,gmh,13351356-16702381-12008757,,,05-20-2022 03:00 AM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,702,381",6893,JT Bailey <62477437.bhmt>,,,-$25,1,Standard
0,"641,240",13351356,12008860,Short Term Leases Available!,"1,661,760,018",Available,1226,,,,gmh,13351356-16702381-12008860,,,05-20-2022 03:00 AM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,702,381",6894,JT Bailey <62477437.bhmt>,,,$0,2,Gift Incentive
0,"641,240",13351356,12008969,$500 Gift Card!,"1,661,760,018",Available,1228,,,,gmh,13351356-16702381-12008969,,,05-20-2022 03:00 AM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,702,381",6895,JT Bailey <62477437.bhmt>,,,$500,2,Gift Incentive
0,"1,143,679",13353068,12008853,Waived App & Admin Fees!,"1,661,760,018",Available,214,,,,gmh,13353068-16710841-12008853,,,05-21-2022 03:00 AM,08-29-2022 03:02 AM,JT Bailey <62477437.bhmt>,,"16,710,841",6946,JT Bailey <62477437.bhmt>,,,-$49,1,Standard
