Lease ID,Count,Timestamp,Date Created,Date Modified,Record ID#,Record Owner,Last Modified By
R13478338,1,1722582020,03-31-2024 02:13 AM,08-02-2024 02:14 AM,35310,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13478339,1,1722582020,03-31-2024 02:13 AM,08-02-2024 02:14 AM,35311,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13478046,1,1722582020,04-01-2024 02:13 AM,08-02-2024 02:14 AM,35313,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13473401,1,1722582020,04-02-2024 02:13 AM,08-02-2024 02:14 AM,35327,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13478330,1,1722582020,04-02-2024 02:13 AM,08-02-2024 02:14 AM,35335,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13478341,1,1722582020,04-02-2024 02:13 AM,08-02-2024 02:14 AM,35338,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13478388,1,1722582020,04-03-2024 02:13 AM,08-02-2024 02:14 AM,35345,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13478296,1,1722582020,04-03-2024 02:13 AM,08-02-2024 02:14 AM,35356,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13474780,1,1722582020,04-03-2024 02:13 AM,08-02-2024 02:14 AM,35370,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13473577,1,1722582020,04-04-2024 02:14 AM,08-02-2024 02:14 AM,35394,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13478044,2,1722582020,04-04-2024 02:14 AM,08-02-2024 02:14 AM,35395,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13477027,1,1722582020,04-04-2024 02:14 AM,08-02-2024 02:14 AM,35396,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13245820,1,1722582020,04-05-2024 02:13 AM,08-02-2024 02:14 AM,35431,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13478422,1,1722582020,04-05-2024 02:13 AM,08-02-2024 02:14 AM,35450,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479412,1,1722582020,04-06-2024 02:13 AM,08-02-2024 02:14 AM,35457,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13474570,1,1722582020,04-06-2024 02:13 AM,08-02-2024 02:14 AM,35458,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479423,1,1722582020,04-06-2024 02:13 AM,08-02-2024 02:14 AM,35460,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479427,1,1722582020,04-06-2024 02:13 AM,08-02-2024 02:14 AM,35461,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479426,1,1722582020,04-06-2024 02:13 AM,08-02-2024 02:14 AM,35464,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13478310,1,1722582020,04-06-2024 02:13 AM,08-02-2024 02:14 AM,35471,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479326,1,1722582020,04-07-2024 02:13 AM,08-02-2024 02:14 AM,35477,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13467437,1,1722582020,04-07-2024 02:13 AM,08-02-2024 02:14 AM,35480,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13478456,1,1722582020,04-07-2024 02:13 AM,08-02-2024 02:14 AM,35481,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13474877,1,1722582020,04-08-2024 02:13 AM,08-02-2024 02:14 AM,35488,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13478347,1,1722582020,04-08-2024 02:13 AM,08-02-2024 02:14 AM,35489,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479773,1,1722582020,04-09-2024 02:13 AM,08-02-2024 02:14 AM,35491,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479323,1,1722582020,04-09-2024 02:13 AM,08-02-2024 02:14 AM,35495,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479745,1,1722582020,04-09-2024 02:13 AM,08-02-2024 02:14 AM,35498,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479775,1,1722582020,04-09-2024 02:13 AM,08-02-2024 02:14 AM,35500,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479744,1,1722582020,04-09-2024 02:13 AM,08-02-2024 02:14 AM,35504,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479640,1,1722582020,04-10-2024 02:13 AM,08-02-2024 02:14 AM,35524,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479790,1,1722582020,04-10-2024 02:13 AM,08-02-2024 02:14 AM,35525,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479732,1,1722582020,04-10-2024 02:13 AM,08-02-2024 02:14 AM,35538,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479400,1,1722582020,04-11-2024 02:14 AM,08-02-2024 02:14 AM,35544,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479789,1,1722582020,04-11-2024 02:14 AM,08-02-2024 02:14 AM,35555,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479599,1,1722582020,04-11-2024 02:14 AM,08-02-2024 02:14 AM,35557,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479322,1,1722582020,04-11-2024 02:14 AM,08-02-2024 02:14 AM,35559,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479727,1,1722582020,04-11-2024 02:14 AM,08-02-2024 02:14 AM,35563,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479733,1,1722582020,04-11-2024 02:14 AM,08-02-2024 02:14 AM,35566,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479774,1,1722582020,04-11-2024 02:14 AM,08-02-2024 02:14 AM,35567,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479430,1,1722582020,04-12-2024 02:13 AM,08-02-2024 02:14 AM,35576,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479406,1,1722582020,04-12-2024 02:13 AM,08-02-2024 02:14 AM,35579,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13478298,1,1722582020,04-12-2024 02:13 AM,08-02-2024 02:14 AM,35591,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13478299,1,1722582020,04-12-2024 02:13 AM,08-02-2024 02:14 AM,35599,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479651,1,1722582020,04-13-2024 02:13 AM,08-02-2024 02:14 AM,35613,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479728,1,1722582020,04-13-2024 02:13 AM,08-02-2024 02:14 AM,35632,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480402,1,1722582020,04-15-2024 02:14 AM,08-02-2024 02:14 AM,35648,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13473505,1,1722582020,04-15-2024 02:14 AM,08-02-2024 02:14 AM,35650,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479726,1,1722582020,04-15-2024 02:14 AM,08-02-2024 02:14 AM,35652,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13477122,1,1722582020,04-16-2024 02:14 AM,08-02-2024 02:14 AM,35655,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480662,1,1722582020,04-16-2024 02:14 AM,08-02-2024 02:14 AM,35658,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480645,1,1722582020,04-16-2024 02:14 AM,08-02-2024 02:14 AM,35659,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479740,1,1722582020,04-16-2024 02:14 AM,08-02-2024 02:14 AM,35660,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13478043,1,1722582020,04-16-2024 02:14 AM,08-02-2024 02:14 AM,35661,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479786,1,1722582020,04-16-2024 02:14 AM,08-02-2024 02:14 AM,35663,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480624,1,1722582020,04-16-2024 02:14 AM,08-02-2024 02:14 AM,35665,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480635,1,1722582020,04-16-2024 02:14 AM,08-02-2024 02:14 AM,35670,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480648,1,1722582020,04-16-2024 02:14 AM,08-02-2024 02:14 AM,35682,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479743,1,1722582020,04-17-2024 02:13 AM,08-02-2024 02:14 AM,35684,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480749,1,1722582020,04-17-2024 02:13 AM,08-02-2024 02:14 AM,35687,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479402,1,1722582020,04-17-2024 02:13 AM,08-02-2024 02:14 AM,35688,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479785,1,1722582020,04-17-2024 02:13 AM,08-02-2024 02:14 AM,35689,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480753,1,1722582020,04-17-2024 02:13 AM,08-02-2024 02:14 AM,35690,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480734,1,1722582020,04-17-2024 02:13 AM,08-02-2024 02:14 AM,35696,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479424,1,1722582020,04-17-2024 02:13 AM,08-02-2024 02:14 AM,35704,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480674,1,1722582020,04-17-2024 02:13 AM,08-02-2024 02:14 AM,35707,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479566,1,1722582020,04-17-2024 02:13 AM,08-02-2024 02:14 AM,35708,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480725,1,1722582020,04-17-2024 02:13 AM,08-02-2024 02:14 AM,35711,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480638,1,1722582020,04-18-2024 02:14 AM,08-02-2024 02:14 AM,35723,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480658,1,1722582020,04-18-2024 02:14 AM,08-02-2024 02:14 AM,35734,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479321,1,1722582020,04-18-2024 02:14 AM,08-02-2024 02:14 AM,35737,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480623,1,1722582020,04-19-2024 02:13 AM,08-02-2024 02:14 AM,35747,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479792,1,1722582020,04-19-2024 02:13 AM,08-02-2024 02:14 AM,35750,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480719,1,1722582020,04-19-2024 02:13 AM,08-02-2024 02:14 AM,35755,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480731,1,1722582020,04-19-2024 02:13 AM,08-02-2024 02:14 AM,35756,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480774,1,1722582020,04-19-2024 02:13 AM,08-02-2024 02:14 AM,35759,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480659,1,1722582020,04-20-2024 02:13 AM,08-02-2024 02:14 AM,35770,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480651,1,1722582020,04-20-2024 02:13 AM,08-02-2024 02:14 AM,35774,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479438,1,1722582020,04-20-2024 02:13 AM,08-02-2024 02:14 AM,35775,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480781,1,1722582020,04-21-2024 02:13 AM,08-02-2024 02:14 AM,35779,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13478293,1,1722582020,04-23-2024 02:13 AM,08-02-2024 02:14 AM,35808,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13474817,1,1722582020,04-23-2024 02:13 AM,08-02-2024 02:14 AM,35809,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479329,1,1722582020,04-23-2024 02:13 AM,08-02-2024 02:14 AM,35821,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480680,1,1722582020,04-23-2024 02:13 AM,08-02-2024 02:14 AM,35824,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480773,1,1722582020,04-24-2024 02:13 AM,08-02-2024 02:14 AM,35854,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13481690,1,1722582020,04-26-2024 02:13 AM,08-02-2024 02:14 AM,35867,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480406,1,1722582020,04-26-2024 02:13 AM,08-02-2024 02:14 AM,35882,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13481649,1,1722582020,04-26-2024 02:13 AM,08-02-2024 02:14 AM,35889,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480746,1,1722582020,04-26-2024 02:13 AM,08-02-2024 02:14 AM,35897,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13481698,1,1722582020,04-26-2024 02:13 AM,08-02-2024 02:14 AM,35899,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480664,1,1722582020,04-27-2024 02:13 AM,08-02-2024 02:14 AM,35907,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13278086,1,1722582020,04-27-2024 02:13 AM,08-02-2024 02:14 AM,35909,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479723,1,1722582020,04-27-2024 02:13 AM,08-02-2024 02:14 AM,35912,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13474571,1,1722582020,04-28-2024 02:13 AM,08-02-2024 02:14 AM,35920,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479722,1,1722582020,04-29-2024 02:13 AM,08-02-2024 02:14 AM,35924,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13481954,1,1722582020,04-30-2024 02:14 AM,08-02-2024 02:14 AM,35928,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13481994,1,1722582020,04-30-2024 02:14 AM,08-02-2024 02:14 AM,35935,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13481730,1,1722582020,04-30-2024 02:14 AM,08-02-2024 02:14 AM,35941,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13412221,1,1722582020,04-30-2024 02:14 AM,08-02-2024 02:14 AM,35944,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13481721,1,1722582020,05-01-2024 02:13 AM,08-02-2024 02:14 AM,35971,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13481708,1,1722582020,05-01-2024 02:13 AM,08-02-2024 02:14 AM,35978,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13364394,1,1722582020,05-01-2024 02:13 AM,08-02-2024 02:14 AM,35984,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13478333,1,1722582020,05-02-2024 02:14 AM,08-02-2024 02:14 AM,36019,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13412222,1,1722582020,05-02-2024 02:14 AM,08-02-2024 02:14 AM,36021,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480404,1,1722582020,05-03-2024 02:14 AM,08-02-2024 02:14 AM,36048,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480405,1,1722582020,05-03-2024 02:14 AM,08-02-2024 02:14 AM,36052,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479766,1,1722582020,05-04-2024 02:13 AM,08-02-2024 02:14 AM,36067,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480668,1,1722582020,05-07-2024 02:14 AM,08-02-2024 02:14 AM,36093,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13481699,1,1722582020,05-07-2024 02:14 AM,08-02-2024 02:14 AM,36100,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480647,1,1722582020,05-07-2024 02:14 AM,08-02-2024 02:14 AM,36112,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479439,1,1722582020,05-07-2024 02:14 AM,08-02-2024 02:14 AM,36113,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13405134,1,1722582020,05-08-2024 02:14 AM,08-02-2024 02:14 AM,36119,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479418,1,1722582020,05-08-2024 02:14 AM,08-02-2024 02:14 AM,36123,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13481729,1,1722582020,05-09-2024 02:14 AM,08-02-2024 02:14 AM,36139,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13466363,1,1722582020,05-10-2024 02:13 AM,08-02-2024 02:14 AM,36148,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480676,1,1722582020,05-10-2024 02:13 AM,08-02-2024 02:14 AM,36152,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480755,1,1722582020,05-10-2024 02:13 AM,08-02-2024 02:14 AM,36165,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13481722,1,1722582020,05-11-2024 02:13 AM,08-02-2024 02:14 AM,36173,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13369155,1,1722582020,05-11-2024 02:13 AM,08-02-2024 02:14 AM,36175,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480666,1,1722582020,05-14-2024 02:13 AM,08-02-2024 02:14 AM,36205,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13461536,1,1722582020,05-14-2024 02:13 AM,08-02-2024 02:14 AM,36220,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13340219,1,1722582020,05-16-2024 02:13 AM,08-02-2024 02:14 AM,36247,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13413865,1,1722582020,05-16-2024 02:13 AM,08-02-2024 02:14 AM,36253,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13481692,1,1722582020,05-17-2024 02:13 AM,08-02-2024 02:14 AM,36261,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13484104,1,1722582020,05-17-2024 02:13 AM,08-02-2024 02:14 AM,36263,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13484292,1,1722582020,05-18-2024 02:13 AM,08-02-2024 02:14 AM,36276,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13474862,1,1722582020,05-18-2024 02:13 AM,08-02-2024 02:14 AM,36277,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479793,1,1722582020,05-21-2024 02:14 AM,08-02-2024 02:14 AM,36298,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13481992,1,1722582020,05-22-2024 02:14 AM,08-02-2024 02:14 AM,36303,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13484109,1,1722582020,05-29-2024 02:13 AM,08-02-2024 02:14 AM,36415,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13485299,1,1722582020,05-29-2024 02:13 AM,08-02-2024 02:14 AM,36431,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13481728,1,1722582020,05-30-2024 02:13 AM,08-02-2024 02:14 AM,36452,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13485410,1,1722582020,05-31-2024 02:13 AM,08-02-2024 02:14 AM,36456,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13484294,1,1722582020,05-31-2024 02:13 AM,08-02-2024 02:14 AM,36461,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13477039,1,1722582020,05-31-2024 02:13 AM,08-02-2024 02:14 AM,36462,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13485218,1,1722582020,05-31-2024 02:13 AM,08-02-2024 02:14 AM,36466,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13485523,1,1722582020,06-01-2024 02:13 AM,08-02-2024 02:14 AM,36483,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13485542,1,1722582020,06-01-2024 02:13 AM,08-02-2024 02:14 AM,36487,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13485411,1,1722582020,06-01-2024 02:13 AM,08-02-2024 02:14 AM,36489,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13485549,1,1722582020,06-01-2024 02:13 AM,08-02-2024 02:14 AM,36491,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13485404,1,1722582020,06-01-2024 02:13 AM,08-02-2024 02:14 AM,36492,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13485599,1,1722582020,06-02-2024 02:13 AM,08-02-2024 02:14 AM,36494,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13485219,2,1722582020,06-02-2024 02:13 AM,08-02-2024 02:14 AM,36496,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13485534,1,1722582020,06-04-2024 02:13 AM,08-02-2024 02:14 AM,36501,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13402908,1,1722582020,06-04-2024 02:13 AM,08-02-2024 02:14 AM,36505,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13481734,1,1722582020,06-04-2024 02:13 AM,08-02-2024 02:14 AM,36506,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13480759,1,1722582020,06-04-2024 02:13 AM,08-02-2024 02:14 AM,36508,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479762,1,1722582020,06-04-2024 02:13 AM,08-02-2024 02:14 AM,36511,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13481710,1,1722582020,06-04-2024 02:13 AM,08-02-2024 02:14 AM,36519,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13485294,1,1722582020,06-05-2024 02:13 AM,08-02-2024 02:14 AM,36520,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13485563,1,1722582020,06-05-2024 02:13 AM,08-02-2024 02:14 AM,36531,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13485524,1,1722582020,06-06-2024 02:13 AM,08-02-2024 02:14 AM,36550,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13485409,1,1722582020,06-06-2024 02:13 AM,08-02-2024 02:14 AM,36555,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479737,1,1722582020,06-06-2024 02:13 AM,08-02-2024 02:14 AM,36556,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13485406,1,1722582020,06-08-2024 02:13 AM,08-02-2024 02:14 AM,36576,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13444780,1,1722582020,06-08-2024 02:13 AM,08-02-2024 02:14 AM,36588,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13485525,1,1722582020,06-09-2024 02:13 AM,08-02-2024 02:14 AM,36595,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13486546,1,1722582020,06-11-2024 02:13 AM,08-02-2024 02:14 AM,36607,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13486595,1,1722582020,06-12-2024 02:13 AM,08-02-2024 02:14 AM,36628,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13484108,1,1722582020,06-14-2024 02:13 AM,08-02-2024 02:14 AM,36643,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13486597,1,1722582020,06-14-2024 02:13 AM,08-02-2024 02:14 AM,36654,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13485413,1,1722582020,06-14-2024 02:13 AM,08-02-2024 02:14 AM,36663,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13486598,1,1722582020,06-14-2024 02:13 AM,08-02-2024 02:14 AM,36664,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13417499,1,1722582020,06-15-2024 02:13 AM,08-02-2024 02:14 AM,36673,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13486599,1,1722582020,06-18-2024 02:14 AM,08-02-2024 02:14 AM,36695,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13486552,1,1722582020,06-18-2024 02:14 AM,08-02-2024 02:14 AM,36696,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13486560,1,1722582020,06-19-2024 02:13 AM,08-02-2024 02:14 AM,36711,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13486547,1,1722582020,06-19-2024 02:13 AM,08-02-2024 02:14 AM,36714,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13479736,1,1722582020,06-21-2024 02:13 AM,08-02-2024 02:14 AM,36725,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13485526,1,1722582020,06-21-2024 02:13 AM,08-02-2024 02:14 AM,36731,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13485531,1,1722582020,06-22-2024 02:13 AM,08-02-2024 02:14 AM,36735,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13487894,2,1722582020,06-22-2024 02:13 AM,08-02-2024 02:14 AM,36741,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13487899,1,1722582020,06-22-2024 02:13 AM,08-02-2024 02:14 AM,36743,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13420913,1,1722582020,06-22-2024 02:13 AM,08-02-2024 02:14 AM,36752,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13486740,1,1722582020,06-23-2024 02:13 AM,08-02-2024 02:14 AM,36758,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13487884,1,1722582020,06-25-2024 02:13 AM,08-02-2024 02:14 AM,36765,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13455720,1,1722582020,06-29-2024 02:13 AM,08-02-2024 02:14 AM,36814,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13487887,1,1722582020,07-02-2024 03:14 AM,08-02-2024 02:14 AM,36830,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13487891,1,1722582020,07-02-2024 03:14 AM,08-02-2024 02:14 AM,36833,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13489005,2,1722582020,07-03-2024 02:13 AM,08-02-2024 02:14 AM,36847,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
R13485544,1,1722582020,07-03-2024 02:13 AM,08-02-2024 02:14 AM,36848,Connected Data Service <3000.e5kr>,Connected Data Service <3000.e5kr>
